ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,datetime,hour
2025-11-14 10:00:00+00:00,34,2,17448,102.9,102.9,102.61,102.74,139,WMT,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,168,247.0,247.0,246.75,246.75,50,ACN,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,7569,365.81,366.5,365.0,365.0,493,HD,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,10888,501.6,502.7,501.3,501.78,2303,MSFT,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,12463,145.61,145.8,145.61,145.75,123,PEP,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,3572,926.79,927.1,925.87,927.1,112,COST,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,9113,195.38,195.6,195.26,195.39,161,JNJ,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,9475,71.25,71.25,71.17,71.17,390,KO,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,853,236.39,237.1,236.33,236.35,9477,AMZN,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,1429,336.11,338.6,336.0,337.97,6757,AVGO,2025-11-14 10:00:00+00:00,10
2025-11-14 10:00:00+00:00,34,2,38,272.63,273.09,272.3,272.32,3383,AAPL,2025-11-14 10:00:00+00:00,10
2025-11-14 11:00:00+00:00,34,2,9155,309.02,309.26,308.01,308.59,781,JPM,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,853,236.36,236.36,234.12,234.94,37959,AMZN,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,3942,156.95,156.99,156.28,156.29,1324,CVX,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,2306,513.83,514.67,513.14,514.0,2170,BRK.B,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,17709,119.13,119.27,118.39,118.6,2178,XOM,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,12540,148.24,148.63,148.24,148.41,199,PG,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,86,129.33,129.33,129.33,129.33,4,ABT,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,9928,1016.71,1018.04,1014.05,1015.0,1570,LLY,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,12463,145.53,145.89,145.4,145.89,454,PEP,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,10451,606.02,606.32,601.5,603.65,31703,META,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,7152,276.57,276.68,272.75,274.05,64978,GOOGL,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,12497,25.57,25.65,25.55,25.65,9572,PFE,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,16549,330.54,330.54,326.47,327.97,14454,UNH,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,9113,195.37,195.51,195.18,195.51,1351,JNJ,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,11667,184.46,184.5,182.05,182.84,363825,NVDA,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,7569,365.0,365.2,364.98,364.98,330,HD,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,10193,555.02,555.9,554.07,555.6,191,MA,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,10888,501.55,501.64,499.38,500.46,7623,MSFT,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,16727,335.95,336.48,335.51,336.48,208,V,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,10847,92.38,92.64,92.16,92.2,5371,MRK,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,3572,926.76,927.94,925.58,927.94,294,COST,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,16244,391.31,391.32,385.61,387.86,361668,TSLA,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,54,232.39,233.26,232.39,233.26,94,ABBV,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,17448,102.8,102.81,102.65,102.81,1360,WMT,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,168,246.54,246.83,245.99,246.74,240,ACN,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,9475,71.17,71.34,71.17,71.33,790,KO,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,1429,337.54,337.68,334.58,336.41,9300,AVGO,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,38,272.4,272.43,271.6,272.27,30244,AAPL,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,3745,77.21,77.21,76.8,77.0,15078,CSCO,2025-11-14 11:00:00+00:00,11
2025-11-14 11:00:00+00:00,34,2,16009,577.6,577.6,577.6,577.6,2,TMO,2025-11-14 11:00:00+00:00,11
2025-11-14 12:00:00+00:00,34,2,3942,156.44,157.0,156.44,156.84,1738,CVX,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,3745,76.87,77.14,76.62,76.99,19012,CSCO,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,7152,274.18,275.0,270.31,271.44,132325,GOOGL,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,12497,25.65,25.65,25.47,25.48,28466,PFE,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,168,246.54,246.54,245.78,245.91,105,ACN,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,9475,71.34,71.58,71.31,71.52,8556,KO,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,12540,148.58,149.02,148.55,149.0,726,PG,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,9928,1016.34,1017.1,1009.23,1011.0,5487,LLY,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,3572,927.62,930.7,926.78,930.7,990,COST,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,16244,387.86,388.38,381.07,383.36,630941,TSLA,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,17448,102.72,102.99,102.72,102.77,670,WMT,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,853,235.0,235.18,232.65,233.32,107701,AMZN,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,38,272.29,273.0,270.69,271.47,61721,AAPL,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,7569,365.0,366.91,364.52,366.48,746,HD,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,10193,555.4,556.78,555.4,555.71,274,MA,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,16727,336.6,336.85,335.99,336.2,746,V,2025-11-14 12:00:00+00:00,12
2025-11-14 12:00:00+00:00,34,2,86,129.26,129.84,129.26,129.77,95,ABT,2025-11-14 12:00:00+00:00,12
